brand,name,year,shape,weight_g,balance,core,surface,price_zar,price_high_zar,price_spread,cheapest_store,stores_count,stores,level,best_for,in_stock,url,description
Nox,NOX AT10 Genius 18K Alum Argentina Edition Padel Racket 2026,2026,teardrop,360,,EVA,18K carbon,5999,5999,0,The Padel Market,1,The Padel Market,intermediate,,yes,https://thepadelmarket.co.za/products/nox-at10-genius-18k-argentina-edition-2026,"A limited edition tribute to Argentina. Tapia's versatile all-court teardrop, dressed in the colours of the Argentine flag. The Padel Market Playing Profile Teardrop · Hybrid · Advanced Power Very high Control High Comfort High Manoeuvrability High Shape Teardrop Weight 360-375g Face 18K Alum Carbon Core MLD Black EVA Balance Medium Level Advanced Description The NOX AT10 Genius 18K Alum Argentina"
Nox,NOX AT10 Genius 18K By Agustin Tapia Padel Racket,,teardrop,360,,foam,18K carbon,3799,3799,0,World of Padel,1,World of Padel,improver,,no,https://worldofpadel.co.za/product/at10-genius-18k-by-agustin-tapia/,"NOX AT10 Genius 18K By Agustin Tapia 2024 Padel Racket Experience the NOX AT10 Genius 18K By Agustin Tapia , the ultimate padel racket for the 2024 season, designed to revolutionize your game. This cutting-edge racket combines new mold innovations, advanced materials, and the latest technologies to deliver exceptional performance and comfort. Whether you’re dominating at the net or playing strateg"
Nox,NOX AT10 Genius Junior,,teardrop,,,,carbon,2799,2799,0,PadelZone,1,PadelZone,improver,,yes,https://padelzone.co.za/products/nox-at10-genius-junior-padel-racket,"Give the next generation of Padel stars the tools to shine with the NOX AT10 Genius Junior—an elite-level junior Padel racket designed for young players who want to play like the pros. Inspired by the iconic AT10 used by Agustín Tapia, this scaled-down version delivers serious performance in a lighter, more manageable frame for growing athletes. Crafted with a teardrop shape and a lightweight fibe"
Nox,Nox AT10 Genius Junior 2025 Agustín Tapia,2025,round,300,,,carbon,2399,2399,0,World of Padel,1,World of Padel,beginner,,yes,https://worldofpadel.co.za/product/nox-at-10-junior/,"NOX AT10 GENIUS JUNIOR BY AGUSTIN TAPIA AT10 GENIUS JR by Agustín Tapia – The racquet of the young promises Agustin Tapia’s little fans can now enjoy their own version of the AT10 Luxury Genius, a racket designed specifically for young padel promises. Maintaining the essence of the original model, this version adapts to the needs of the youngest players, facilitating handling and learning on the c"
Nox,NOX AT10 Luxury Genius 12K Alum EXTREM Lite by Agustín Tapia,,,,,EVA,12K carbon,6499,6499,0,PadelZone,1,PadelZone,intermediate,,yes,https://padelzone.co.za/products/nox-at10-luxury-genius-12k-alum-extrem-lite-padel-racket-by-agustin-tapia,"The latest in NOX innovation is here with the AT10 Genius 12K Alum XTREM Lite 2026, developed alongside Agustín Tapia for players seeking the perfect balance of power, control and superior manoeuvrability. Weighing between 355-365 grams, this lighter Padel Racket offers dynamic, agile play without compromising the characteristic performance of the AT10 range, featuring revolutionary 12K Alum Xtrem"
Nox,Nox AT10 Luxury Genius 12K Alum Xtrem 2026 By Agustin Tapia,2026,,360,,EVA,12K carbon,6000,6000,0,World of Padel,1,World of Padel,intermediate,,yes,https://worldofpadel.co.za/product/nox-at10-luxury-genius-12k-alum-xtrem-2026-by-agustin-tapia/,"Nox AT10 Luxury Genius 12K Alum Xtrem 2026 By Agustin Tapia The AT10 12K Alum XTREM 2026 has been designed alongside Agustín Tapia for players seeking a firmer feel and the perfect balance between power and control. We’ve updated the mould, and in terms of technological innovation, it features the key highlights of the new AT10 collection: the Weight Balance counterweight system to adjust the rack"
Nox,NOX AT10 Luxury Genius 12K Alum Xtrem 2026 Padel Racket,2026,teardrop,360,,EVA,18K carbon,4499,4499,0,The Padel Market,1,The Padel Market,improver,,yes,https://thepadelmarket.co.za/products/at10-luxury-genius-12k-alum-xtrem-2026,"NOX AT10 Luxury Genius 12K Alum Xtrem 2026. teardrop all-court racket from The Padel Market. The Padel Market Playing Profile Teardrop · Hybrid · Advanced Power Very high Control High Comfort High Manoeuvrability High Shape Teardrop Level Advanced Description The NOX AT10 Luxury Genius 12K Alum Xtrem 2026 is a teardrop padel racket from NOX's AT10 Genius line, co-designed with World No.1 Agustín T"
Nox,NOX AT10 Luxury Genius 12K Alum XTREM by Agustín Tapia,,,,,EVA,12K carbon,6999,6999,0,PadelZone,1,PadelZone,advanced,,yes,https://padelzone.co.za/products/nox-at10-genius-luxury-genius-12k-alum-xtrem-2026-by-agustin-tapia,"Introducing Agustín Tapia's latest evolution for 2026, the all new NOX AT10 Luxury Genius 12K Alum XTREM Padel Racket designed for players seeking a firmer feel and the perfect balance between explosive power and precision control. Featuring revolutionary 12K Alum Xtrem carbon technology and the game-changing Weight Balance system for ultimate customisation. With a slogan like ""NOX Makes You Bette"
Nox,NOX AT10 Luxury Genius 18K Alum by Agustín Tapia,,,,,EVA,18K carbon,8899,8899,0,PadelZone,1,PadelZone,advanced,,yes,https://padelzone.co.za/products/nox-at10-luxury-genius-18k-alum-padel-racket-by-agustin-tapia,"Agustín Tapia's 2026 evolution continues with the all new NOX AT10 Luxury Genius 18K Alum Padel Racket that raises the bar in innovation. This is the racket that took the ""Mozart of Catamarca"" to the pinnacle of world Padel, now enhanced with revolutionary Weight Balance customisation and stunning Photochromic Paint technology for the ultimate professional performance. With a slogan like ""NOX Make"
Nox,NOX AT10 Luxury Genius Attack 12K Alum EXTREM by Agustín Tapia,,diamond,,high,EVA,12K carbon,5999,5999,0,PadelZone,1,PadelZone,intermediate,,yes,https://padelzone.co.za/products/nox-at10-luxury-genius-attack-12k-alum-extrem-padel-racket-by-agustin-tapia,"Introducing the all new AT10 Genius Attack 12K Alum XTREM 2026, developed by NOX alongside Agustín Tapia for aggressive players seeking maximum power with a solid, firm feel on every shot. With its diamond shape, high balance and revolutionary 12K Alum Xtrem carbon technology, this elite Padel Racket is engineered to dominate offensive play whilst delivering exceptional durability and temperature-"
Nox,NOX AT10 Luxury Genius Attack 18K Alum 2026 Padel Racket,2026,diamond,375,,EVA,18K carbon,5499,5499,0,The Padel Market,1,The Padel Market,intermediate,,yes,https://thepadelmarket.co.za/products/nox-at10-luxury-genius-attack-18k-alum-2026,"Dominate the Court with the NOX AT10 Luxury Genius Attack 18K Alum 2026. The Padel Market Playing Profile Diamond · Power · Advanced Power Very high Control Low Comfort Low Manoeuvrability Medium Shape Diamond Weight ~360‑375g Level Advanced Description The NOX AT10 Luxury Genius Attack 18K Alum 2026 is a diamond-shaped power racket from NOX's AT10 Genius Attack line, co-designed with Agustín Tapi"
Nox,NOX AT10 Luxury Genius Attack 18K Alum by Agustín Tapia,,diamond,,high,EVA,18K carbon,8199,8199,0,PadelZone,1,PadelZone,advanced,,yes,https://padelzone.co.za/products/nox-at10-luxury-genius-attack-18k-alum-padel-racket-by-agustin-tapia,"Introducing the all new AT10 Genius Attack 18K Alum 2026, made by NOX for aggressive players seeking maximum power in their attacking shots whilst maintaining exceptional precision. With its diamond shape, high balance and extended grip, this high performance Padel Racket is engineered to dominate the offensive game with the revolutionary 18K Alum carbon face and customisable Weight Balance system"
Nox,NOX AT10 Pro Cup Comfort 2026 Padel Racket,2026,teardrop,,medium,soft EVA,carbon,4299,4299,0,PadelZone,1,PadelZone,improver,,yes,https://padelzone.co.za/products/nox-at10-pro-cup-comfort-2026-padel-racket,"The NOX AT10 Pro Cup Comfort 2026 is a teardrop-shaped Padel Racket built for advanced players who demand precision, comfort, and all-round versatility from every position on the court. NOX has been synonymous with professional Padel since the brand backed Agustín Tapia to world number one — and the AT10 Pro Cup Comfort carries that heritage with pride. Where the Hard variant fires with aggression"
Nox,NOX AT10 Pro Cup Comfort By Agustin Tapia Padel Racket | 2026,2026,teardrop,,,soft EVA,,4995,4995,0,PadelGear,1,PadelGear,intermediate,,yes,https://www.padelgear.co.za/products/nox-at10-pro-cup-comfort-by-agustin-tapia-2026,"The NOX AT10 Pro Cup Comfort 2026 is a teardrop-shaped padel racket built for advanced players who demand precision, comfort, and all-round versatility from every position on the court. NOX has long been synonymous with professional padel, particularly since the brand supported Agustín Tapia on his rise to world number one. The AT10 Pro Cup Comfort proudly carries that heritage. While the Hard var"
Nox,NOX AT10 Pro Cup Hard 2026,2026,teardrop,360,medium,hard EVA,carbon,3399,4299,900,The Padel Market,2,PadelZone | The Padel Market,improver,,yes,https://thepadelmarket.co.za/products/nox-at10-pro-cup-hard-2026-padel-racket,"Introducing the all new NOX AT10 Pro Cup Hard 2026 by Agustín Tapia, updating its design whilst maintaining the essence of an iconic racket. Featuring a teardrop shape with medium balance and Fibreglass Alum face, this powerful Padel Racket combines HR3 Hard EVA core with revolutionary EOS Flap technology for advanced players who prioritise power and a firm feel, making it perfect for multipurpose"
Nox,NOX AT10 Pro Cup Hard by Agustín Tapia 2026,2026,,360,,hard EVA,carbon,3495,3495,0,World of Padel,1,World of Padel,improver,,yes,https://worldofpadel.co.za/product/2026-at10-pro-cup-hard-by-agustin-tapia/,"About The new AT10 Pro Cup HARD 2026 updates its design while maintaining the essence of an iconic racket, now featuring the mould used by Agustín Tapia in 2025. It incorporates the latest high-performance innovations such as the EOS Flap, which enhances aerodynamics and manoeuvrability, and the Pulse System, which reduces vibrations for a more comfortable and stable game. Designed for players who"
Nox,NOX AT10 Pro Cup Soft 2026 Padel Racket,2026,teardrop,360,,soft EVA,carbon,3399,3399,0,The Padel Market,1,The Padel Market,improver,,no,https://thepadelmarket.co.za/products/nox-at10-pro-cup-soft-2026-padel-racket,NOX AT10 Pro Cup Soft 2026. teardrop control racket from The Padel Market. The Padel Market Playing Profile Teardrop · Control · Intermediate Power Medium Control Very high Comfort Very high Manoeuvrability Very high Shape Teardrop Weight 360-375g Face Aluminised Fibreglass Core HR3 Soft Balance Medium Level Intermediate Description The NOX AT10 Pro Cup Soft 2026 is a teardrop padel racket from NO
Nox,NOX AT10 Pro Cup Soft by Agustín Tapia 2026,2026,,360,,soft EVA,carbon,3400,3400,0,World of Padel,1,World of Padel,improver,,yes,https://worldofpadel.co.za/product/2026-at10-pro-cup-soft-by-agustin-tapia/,"About The AT Pro Cup Soft 2026 evolves with the mould of Agustín Tapia’s 2025 racket, incorporating advanced technologies such as the EOS Flap, which improves aerodynamics and manoeuvrability, and the Pulse System, designed to reduce vibrations and maximise comfort on every shot. Designed for players who prioritise control, this racket combines aluminised fibreglass with an HR3 Soft EVA core, deli"
Nox,NOX EA10 Ventus Attack Hybrid 12K XTREM by Edu Alonso,,diamond,,,EVA,12K carbon,5999,5999,0,PadelZone,1,PadelZone,intermediate,,yes,https://padelzone.co.za/products/nox-ea10-ventus-attack-hybrid-12k-xtrem-padel-racket-by-edu-alonso,"Introducing the all new EA10 Ventus Attack 12K XTREM, designed in collaboration with Edu Alonso for players looking to dominate the attacking game and make every shot count. With its diamond shape, high attacking balance and extended grip, this aggressive Padel Racket features the new 2026 Luxury collection mould with 12K Xtrem carbon technology for powerful shots whilst maintaining the precision "
Nox,NOX EA10 Ventus Hybrid 12K XTREM by Edu Alonso,2026,teardrop,360,medium,EVA,12K carbon,4299,5995,1696,World of Padel,4,PadelDeals | PadelGear | PadelZone | World of Padel,intermediate,,yes,https://worldofpadel.co.za/product/2026-nox-ea10-ventus-hybrid-12k-xtrem-by-edu-alonso/,"Designed together with Edu Alonso, one of the most outstanding young Spaniards on the professional circuit, the EA10 Ventus Hybrid 12K XTREM is designed for players who experience padel with maximum energy during every point. With its teardrop shape and perfect balance, this racket responds with agility on fast shots and offers the power and control needed to adapt to any situation. It features th"
Nox,Nox equation 2025,2025,,360,medium,EVA,3K carbon,2999,2999,0,World of Padel,1,World of Padel,improver,,no,https://worldofpadel.co.za/product/nox-equation-2025/,"Nox equation 2025 The EQUATION Advanced 2025 padel racket is designed for players seeking ultimate control, precision, and comfort. Its medium balance and carbon frame ensure stability, while the 3K fiberglass and HR3 Black Eva Core deliver exceptional feel and power. The 3D rough surface enhances spin for advanced gameplay. Featuring the innovative Smartstrap® system, it offers hygiene, safety, a"
Nox,NOX Equation Hard 2026 Padel Racket,2026,round,360,medium,hard EVA,3K carbon,2499,2499,0,The Padel Market,1,The Padel Market,beginner,,yes,https://thepadelmarket.co.za/products/nox-equation-hard-2026,"Control with Authority. Firm Feel. Built for Confident Play. The Padel Market Playing Profile Round · Hybrid · Intermediate Power High Control Very high Comfort Very high Manoeuvrability High Shape Round Weight 360-375g Face 3K Carbon Core HR3 EVA Balance Medium Level Intermediate Description The NOX Equation Hard 2026 is a round-shaped padel racket from NOX's Equation line, built for intermediate"
Nox,NOX Equation Hard Advanced 2026 Padel Racket,2026,round,,medium,hard EVA,3K carbon,3299,3299,0,PadelZone,1,PadelZone,improver,,yes,https://padelzone.co.za/products/nox-equation-hard-advanced-2026-padel-racket,"The NOX Equation Hard Advanced 2026 is a round-shaped Padel Racket built for intermediate players who want a controlled, firm response and the ability to generate spin from every position on the court. NOX has built its reputation on rackets that bridge the gap between accessible and professional-grade, and the Equation series is the brand's answer for players stepping up their game. The Hard Adva"
Nox,NOX Equation Lady Advanced Series Padel Racket,,round,350,,EVA,3K carbon,2499,2499,0,The Padel Market,1,The Padel Market,beginner,,yes,https://thepadelmarket.co.za/products/nox-equation-lady-advanced-series,"A lightweight, forgiving control racket for women playing at intermediate level. Award-winning Equation platform, easy to handle all match long. The Padel Market Playing Profile Round · Control · Intermediate Power Low Control Very high Comfort Very high Manoeuvrability Very high Shape Round Weight 350-365g Face 3K Fibreglass Core HR3 EVA Balance Head light Level Intermediate Description The NOX E"
Nox,NOX Equation Soft 2026 Padel Racket,2026,round,355,medium,soft EVA,3K carbon,2499,2499,0,The Padel Market,1,The Padel Market,beginner,,yes,https://thepadelmarket.co.za/products/nox-equation-soft-2026-padel-racket,"NOX Equation Soft 2026. round control racket from The Padel Market. The Padel Market Playing Profile Round · Control · Intermediate Power Low Control Very high Comfort Very high Manoeuvrability Very high Shape Round Weight 355-375g Face Fiberglass 3K Core HR3 Soft Balance Medium Level Intermediate Description The NOX Equation Soft 2026 is a round-shaped padel racket from NOX's Equation line, built"
Nox,Nox ML10 Pro Cup 3K Luxury Series Racket,,round,360,,foam,3K carbon,3500,3500,0,World of Padel,1,World of Padel,improver,,no,https://worldofpadel.co.za/product/ml10-pro-cup-3k-luxury-series-racket-2/,"Nox ML10 Pro Cup 3K Luxury Series Racket Designed for Miguel Lamperti and produced by NOX the ML10 Pro Cup is nothing short of spectacular. With the incorporation of a newly designed mold, this Padel Racket has new advantages together with some of the old favorites in technology like the HR3 Core and 3K carbon fiber face. This means you get the familiar feel of the NOX quality and performance with"
Nox,Nox ML10 Pro Cup Rough Surface,,round,360,,foam,3K carbon,2499,2499,0,World of Padel,1,World of Padel,beginner,,no,https://worldofpadel.co.za/product/ml10-pro-cup-rough-surface-2/,"Nox ML10 Pro Cup Rough Surface The Nox ML10 Pro Cup Rough Surface is a high-performance padel racket designed for intermediate to advanced players who demand control, power, and enhanced spin. Featuring a unique silica sand rough finish, this racket offers greater ball grip, making it perfect for players who rely on precision and spin in their shots. The advanced construction, including a carbon f"
Nox,NOX ML10 Ventus Control 3K by Miguel Lamperti,2026,round,360,,EVA,3K carbon,4000,7799,3799,World of Padel,3,PadelDeals | PadelZone | World of Padel,improver,,yes,https://worldofpadel.co.za/product/2026-nox-ml10-ventus-control-3k-by-miguel-lamperti/,"The ML10 Ventus Control 3K, Miguel Lamperti’s new ally, arrives with a new mould to take one of padel’s most iconic models to the next level. Recognised for two consecutive years by Testea as the best control racket, this version marks a true revolution of a classic. Its round shape and balanced weight distribution provide a wide sweet spot for absolute control on every shot—ideal for dictating th"
Nox,NOX NextGen Pro 12K Attack - NFA Series,,diamond,360,high,foam,12K carbon,4999,4999,0,PadelZone,1,PadelZone,intermediate,,yes,https://padelzone.co.za/products/nox-nextgen-pro-attack-12k-2026-padel-racket,"The NOX NextGen Pro Attack 12K NFA Series 2026 is a diamond-shaped Padel Racket for intermediate and advanced players who finish points through pressure, speed and decisive overheads. Its high-balance profile, medium-hard feel and official 9.5/10 power rating put serious authority behind smashes, attacking volleys and fast transitions to the net. Developed within NOX 's Future Academy NFA Series, "
Nox,NOX NextGen Pro 12K Hybrid - NFA Series,,teardrop,360,medium,foam,12K carbon,4999,4999,0,PadelZone,1,PadelZone,intermediate,,yes,https://padelzone.co.za/products/nox-nextgen-pro-hybrid-12k-2026-padel-racket,"The NOX NextGen Pro Hybrid 12K NFA Series 2026 is a teardrop-shaped Padel Racket for intermediate and advanced players who want one dependable frame for defence, transition and attack. Its medium balance, medium-hard feel and official 9.5/10 control rating keep placement predictable without stripping away the power needed to finish. Built for the NOX Future Academy NFA Series, the Hybrid combines "
Nox,NOX Smartstrap Luxury,,,,,EVA,,199,199,0,World of Padel,1,World of Padel,beginner,,yes,https://worldofpadel.co.za/product/nox-smartstrap-luxury/,"NOX Smartstrap Luxury The NOX Smartstrap Luxury is a premium wrist strap accessory designed to keep your padel racket securely fastened to your wrist during every match and training session. As one of Spain’s most trusted padel brands, NOX has earned a reputation for delivering quality and innovation that professional players and recreational enthusiasts alike rely on. The Smartstrap® technology a"
Nox,NOX Ventus Hybrid 12K Lite,2026,teardrop,,medium,EVA,12K carbon,3599,5799,2200,World of Padel,2,PadelZone | World of Padel,improver,,yes,https://worldofpadel.co.za/product/nox-ventus-hybrid-12k-lite-2026-padel-racket/,"The Ventus Hybrid 12K Lite has been designed by NOX for players that look for the perfect balance between control and power with greater manoeuvrability. This is made possible by the reduced weight and the new 2026 Luxury collection aerodynamic design improvments. This versatile Padel Racket combines a teardrop shape with 12K carbon fibre face and MLD Black EVA core for agile, responsive play that"
Nox,NOX VK10 Ventus Control 12K by Aranzazu Osoro,2026,round,360,,EVA,12K carbon,3995,5799,1804,PadelDeals,3,PadelDeals | PadelZone | World of Padel,improver,,yes,https://padeldeals.co.za/products/vk10-ventus-control-12k-by-aranzazu-osoro,"The VK10 Ventus 12K Control, designed in collaboration with Aranzazu Osoro, is designed for players who fight every point with intensity and seek to dominate the court with intelligence and precision. It features the new mould from the 2026 Luxury racket collection, which improves aerodynamics and overall performance. The new racket from “La Vikinga” offers absolute control and a wide sweet spot, "
Nox,NOX VK10 Ventus control | 2026,2026,,,,EVA,12K carbon,5995,5995,0,PadelGear,1,PadelGear,intermediate,,yes,https://www.padelgear.co.za/products/nox-vk10-ventus-2026,"The VK10 Ventus 12K Control, designed in collaboration with Aranzazu Osoro, is designed for players who fight every point with intensity and seek to dominate the court with intelligence and precision. It features the new mould from the 2026 Luxury racket collection, which improves aerodynamics and overall performance. The new racket from “La Vikinga” offers absolute control and a wide sweet spot, "
Nox,NOX X-Hero Blue 2026,2026,round,350,,EVA,3K carbon,1799,1799,0,World of Padel,1,World of Padel,beginner,,yes,https://worldofpadel.co.za/product/2026-x-hero-blue/,"Description The X-Hero is the ideal racket for beginner and intermediate players looking for a balance between consistency, comfort and manoeuvrability to enjoy every match or training session. Its round shape and state-of-the-art materials guarantee maximum control in every shot, offering a dynamic and fun experience on the court. It incorporates technologies from higher ranges, such as the HR3 r"
Nox,NOX X-Hero Red 2026,2026,round,350,,EVA,3K carbon,1899,1899,0,World of Padel,1,World of Padel,beginner,,yes,https://worldofpadel.co.za/product/2026-x-hero-red/,"About The X-Hero is the ideal racket for beginner and intermediate players looking for a balance between consistency, comfort and manoeuvrability to enjoy every match or training session. Its round shape and state-of-the-art materials guarantee maximum control in every shot, offering a dynamic and fun experience on the court. It incorporates technologies from higher ranges, such as the HR3 rubber "
Nox,NOX X-Hero White 2026,2026,round,375,,EVA,carbon,1899,1899,0,World of Padel,2,The Padel Market | World of Padel,beginner,,yes,https://worldofpadel.co.za/product/2026-x-hero-white/,"About The X-Hero is the ideal racket for beginner and intermediate players looking for a balance between consistency, comfort and manoeuvrability to enjoy every match or training session. Its round shape and state-of-the-art materials guarantee maximum control in every shot, offering a dynamic and fun experience on the court. It incorporates technologies from higher ranges, such as the HR3 rubber "
Nox,NOX X-Zero Blue,2026,round,375,,EVA,3K carbon,1899,2295,396,The Padel Market,3,PadelDeals | PadelZone | The Padel Market,beginner,,yes,https://thepadelmarket.co.za/products/nox-x-zero-blue,"Introducing the NOX X-Zero Blue, the perfect Padel Racket for beginners and intermediate players looking for superior control and greater forgiveness on every shot. Built with premium HR3 White EVA core technology and reliable 3K fibreglass construction, this NOX Padel Racket features an optimised hole pattern that widens the sweet spot, improving ball placement. With a slogan like ""NOX Makes You "
Nox,NOX X-Zero Red Padel Racket,,round,375,,EVA,carbon,1899,1899,0,The Padel Market,1,The Padel Market,beginner,,yes,https://thepadelmarket.co.za/products/nox-x-zero-red,"NOX X-Zero Red. beginner control racket from The Padel Market. The Padel Market Playing Profile Round · Control · Beginner Power Low Control Very high Comfort Very high Manoeuvrability Very high Shape Round Level Beginner Description The NOX X-Zero Red is an entry-level round padel racket from NOX's X-Series, built for beginners and improving players. Its round shape, soft feel and large sweet spo"
Osaka,Osaka Pro Tour Control LTD Padel Racket - Holo,,round,,,foam,18K carbon,6499,6499,0,PadelZone,1,PadelZone,intermediate,,yes,https://padelzone.co.za/products/osaka-pro-tour-control-ltd-padel-racket-holo,This Pro Tour Control LTD by Osaka has been constructed from an 18K Metallic Textreme carbon fiber. This is a high quality spread tow fabric built to offer a more consistent playing experience at a lower weight meaning this Padel Racket not only looks good with its holographic finish but performs at the highest level. Osaka World was founded with the commitment to fuse sports heritage with lifesty
Osaka,Osaka Pro Tour Power LTD Padel Racket - Holo,,diamond,,,foam,18K carbon,6499,6499,0,PadelZone,1,PadelZone,intermediate,,yes,https://padelzone.co.za/products/osaka-pro-tour-power-ltd-padel-racket-holo,Made for the power player and constructed from an 18K Metallic Textreme carbon fiber. The Osaka Pro Tour Power LTD is a high quality Padel Racket that offers a consistent playing experience and unparalleled power. Osaka World was founded with the commitment to fuse sports heritage with lifestyle. They have taken inspiration from Japanese culture and design to now produce some of the top performing
Osaka,Osaka Pro Tour Power Padel Racket - Aquatic,,diamond,,,foam,carbon,3499,3499,0,PadelZone,1,PadelZone,improver,,yes,https://padelzone.co.za/products/osaka-pro-tour-power-padel-racket-aquatic,"Dominate the court with the Osaka Pro Tour Power Padel Racket - Aquatic. This high-performance Osaka Padel Racket combines revolutionary Power Core technology with premium carbon fibre construction, delivering explosive power for intermediate to advanced players. The stunning aquatic design features deep ocean blues and turquoise accents that set you apart from the competition. Osaka has establish"
Osaka,Osaka Vision Pro Control Padel Racket - Orange,,round,,,foam,3K carbon,3999,3999,0,PadelZone,1,PadelZone,improver,,yes,https://padelzone.co.za/products/osaka-vision-pro-control-padel-racket-orange,"The Vision Pro Control has been developed by Osaka to offer the ultimate in precision together with a cool design element, allowing you to not only play well but look good in the process. That's why this Padel Racket boasts the 3K twill weave carbon face and single layer kevlar reinforcement with 10-13 white snap EVA foam at it's core. Osaka World was founded with the commitment to fuse sports her"
Puma,Puma Nova Court padel racket,,,,,,,999,999,0,World of Padel,1,World of Padel,beginner,,no,https://worldofpadel.co.za/product/puma-nova-court-padel-racket-2/,
Puma,Puma NOVA Court Womens Padel Racquet,,,,,EVA,,999,999,0,World of Padel,1,World of Padel,beginner,,yes,https://worldofpadel.co.za/product/puma-nova-court-womens-padel-racquet/,Puma NOVA Court Womens Padel Racquet DETAILS Engineered twin-tube frame provides a solid and stable construction Glass fibre fabric offers excellent durability and impact resistance EVA ZOTE UK core ensures optimal comfort and control 3D texture finish Braided grip cord with branded end cap offers a secure and comfortable grip End cap with branded sticker insert Shop also from Women Padel Racket .
Puma,Puma Nova Padel Court Blue Padel Racket,,,,,,fibreglass,999,999,0,World of Padel,1,World of Padel,beginner,,yes,https://worldofpadel.co.za/product/puma-nova-padel-court-blue-padel-racket/,"Features and technologies of Puma Nova Padel Court Padel Racket Fiberglass surface: Provides a soft touch and excellent ball response for superior control. Double tubular frame: Enhances durability and resistance, ideal for beginners looking for stability.. Soft touch: Reduces vibrations, permitting hours of play without discomfort. Braided grip cord with neoprene handle: Provides security and com"
Puma,Puma Nova Padel Smash 2025,2025,round,,,soft EVA,,999,999,0,World of Padel,1,World of Padel,beginner,,yes,https://worldofpadel.co.za/product/puma-nova-padel-smash-2025/,"Puma Nova Padel Smash 2025 PRODUCT STORY Unleash your potential with the PUMA NOVA PADEL SMASH racket. Designed for beginners, it features a 100% glass fibre frame and EVA ZOTE UK core for perfect balance and control. Get ready to smash your goals on the court! DETAILS Designed for beginners with a round shape profile for easy manoeuvrability Durable construction with 100% glass fibre braid frame "
Puma,Puma Nova Smash Junior,,round,310,,EVA,,899,899,0,World of Padel,1,World of Padel,beginner,,yes,https://worldofpadel.co.za/product/puma-nova-smash-junior/,"Puma Nova Smash Junior Give young players the perfect introduction to padel with the Puma Nova Smash Junior Padel Racket—expertly designed to match the physical needs and skill level of junior athletes. Built for beginners, this racket combines lightweight construction, comfort, and control to help kids develop proper technique from the very start. Weighing between 310–330 grams, the Nova Smash Ju"
Puma,Puma Nova Smash Junior Blue,,,,,foam,,1299,1299,0,World of Padel,1,World of Padel,beginner,,yes,https://worldofpadel.co.za/product/puma-nova-smash-junior-blue/,"Puma Nova Smash Junior Blue Introduce young players to the world of padel with the Puma Nova Smash Junior Padel Racket—carefully engineered to suit the physical needs and playing style of children. Unlike standard adult rackets, this junior-specific design focuses on comfort, control, and proper technique development, making it the ideal choice for beginners and aspiring young athletes. The Nova S"
Siux,2025 Siux Diablo Elite 4,2025,,,,medium EVA,12K carbon,3495,3495,0,PadelDeals,1,PadelDeals,improver,,yes,https://padeldeals.co.za/products/2025-siux-diablo-elite-4,"The Siux Diablo Elite 4 is the ideal choice for players seeking versatility and performance. Its head shape and center balance point offer exceptional maneuverability and shot precision. Weighing between 355 and 375 grams, it provides a comfortable feel in hand, while the 12K Carbon head enhances stability and power. The EVA Medium core strikes the perfect balance between control and power, elevat"
Siux,2025 Siux Diablo Go,2025,,,medium,,3K carbon,2495,2495,0,PadelDeals,1,PadelDeals,beginner,,yes,https://padeldeals.co.za/products/2025-siux-diablo-go,"Designed for intermediate players seeking the perfect balance of control and versatility. Featuring a 3K AluMesh surface, this racket offers durability and responsiveness, while its hybrid shape and medium balance ensure precision and maneuverability. With a sleek, sophisticated design, the Diablo 4 Go 2025 delivers smooth gameplay, allowing for agile movements and enhanced comfort on the court."
Siux,2025 Siux Diablo Go 4 Padel Racket – Unleash Power and Precision on the Court!,2025,round,,,soft EVA,carbon,3499,3499,0,World of Padel,1,World of Padel,improver,,no,https://worldofpadel.co.za/product/2025-siux-diablo-go-4-padel-racket-unleash-power-and-precision-on-the-court/,"2025 Siux Diablo Go 4 Padel Racket The 2025 Siux Diablo Go 4 Padel Racket is engineered for players who demand a perfect balance of power, control, and agility. With its advanced features and lightweight design, this racket provides the ideal combination of comfort and precision, making it the perfect choice for those looking to elevate their game. Key Features: ✅ Shape : Round – The round shape o"
Siux,2025 Siux Electra Stupa Pro ST4,2025,teardrop,375,high,hard EVA,15K carbon,3499,3795,296,The Padel Market,2,PadelDeals | The Padel Market,improver,,yes,https://thepadelmarket.co.za/products/siux-electra-stupa-pro-st4-2025,"The Siux Electra Stupa Pro ST4 2025 is Franco Stupaczuk’s ultimate padel racket for the new season, blending innovation with top-tier materials. Featuring a hybrid shape and medium-high balance, it delivers precise offensive shots and a powerful response. The 15K carbon surface provides a medium-hard feel, perfect for advanced players seeking a mix of power and control. Its sandy finish enhances s"
Siux,2025 Siux Valkiria Pro 5,2025,,,medium,,3K carbon,4295,4295,0,PadelDeals,1,PadelDeals,improver,,yes,https://padeldeals.co.za/products/2025-siux-valkiria-pro,"The 2025 Siux Valkiria Pro 5 is a high-performance padel racket designed for advanced and professional players seeking the perfect balance between power and control. Featuring a hybrid shape and medium balance, it offers exceptional maneuverability and versatility on the court. Constructed with 3K carbon and a 24K aluminized surface, this racket delivers a solid feel, precise control, and explosiv"
